day,zone_id,w1,w2,w3,drift_index,flood_event,land_use,drain_material,drain_age_yrs,year
60,1996,0.3429,0.343,0.314,0.1185,0,residential_light,cast_iron,10,0.16
60,2006,0.3393,0.3394,0.3213,0.0392,0,industrial,pvc,27,0.16
60,2023,0.338,0.3381,0.3239,0.0298,0,mixed_use,pvc,19,0.16
60,2028,0.3434,0.3435,0.3131,0.0744,0,mixed_use,pvc,11,0.16
60,2032,0.3386,0.339,0.3224,0.1577,0,green_space,hdpe,16,0.16
60,2089,0.3371,0.3371,0.3258,0.0396,0,residential_light,hdpe,24,0.16
60,2125,0.3371,0.3372,0.3256,0.0775,0,green_space,clay,33,0.16
60,2146,0.3484,0.3486,0.303,0.1283,0,residential_light,clay,5,0.16
60,2198,0.3403,0.3403,0.3194,0.2118,0,green_space,concrete,4,0.16
60,2209,0.3368,0.3369,0.3263,0.1178,0,green_space,concrete,27,0.16
60,2218,0.3355,0.3356,0.3289,0.0177,0,residential_dense,concrete,27,0.16
60,2247,0.3369,0.337,0.3261,0.0998,0,green_space,concrete,29,0.16
60,2257,0.3402,0.3412,0.3186,0.0618,0,industrial,pvc,31,0.16
60,2305,0.3422,0.3423,0.3154,0.0704,0,industrial,concrete,4,0.16
60,2327,0.3418,0.3419,0.3162,0.0657,0,residential_dense,concrete,5,0.16
60,2358,0.349,0.3491,0.3019,0.1392,0,residential_light,pvc,2,0.16
60,2412,0.3356,0.3367,0.3277,0.03,0,residential_light,concrete,27,0.16
60,2419,0.3423,0.3428,0.3148,0.1407,0,residential_light,cast_iron,4,0.16
60,2428,0.3385,0.3385,0.323,0.149,0,green_space,hdpe,16,0.16
60,2450,0.3365,0.3369,0.3266,0.0734,0,green_space,pvc,32,0.16
60,2458,0.3374,0.3376,0.325,0.1107,0,green_space,hdpe,26,0.16
60,2460,0.3373,0.3374,0.3254,0.0282,0,residential_light,concrete,28,0.16
60,2465,0.3359,0.336,0.3281,0.0237,0,residential_light,cast_iron,25,0.16
60,2483,0.3359,0.336,0.3281,0.0178,0,residential_light,hdpe,26,0.16
90,7,0.3464,0.3465,0.3071,0.1757,0,green_space,pvc,11,0.25
90,20,0.347,0.3482,0.3048,0.0733,0,residential_light,pvc,17,0.25
90,39,0.3467,0.3482,0.3051,0.095,0,residential_light,pvc,13,0.25
90,40,0.3518,0.3521,0.2961,0.0757,0,industrial,concrete,31,0.25
90,52,0.3378,0.3386,0.3236,0.1195,0,green_space,cast_iron,27,0.25
90,94,0.3653,0.3669,0.2678,0.0826,0,industrial,clay,2,0.25
90,144,0.3422,0.3428,0.315,0.0449,0,industrial,clay,25,0.25
90,147,0.3428,0.343,0.3141,0.0457,0,industrial,hdpe,26,0.25
90,165,0.3464,0.3472,0.3065,0.0621,0,residential_dense,hdpe,33,0.25
90,186,0.3438,0.3447,0.3115,0.1667,0,green_space,pvc,15,0.25
90,221,0.3534,0.3537,0.2929,0.1226,0,residential_light,hdpe,4,0.25
90,238,0.3346,0.3349,0.3305,0.014,0,residential_dense,concrete,22,0.25
90,252,0.3398,0.341,0.3192,0.0884,0,green_space,clay,33,0.25
90,258,0.3485,0.3487,0.3028,0.0872,0,residential_light,concrete,12,0.25
90,277,0.3429,0.3432,0.3139,0.0369,0,residential_dense,concrete,13,0.25
90,293,0.3603,0.3609,0.2788,0.0622,0,industrial,clay,2,0.25
90,334,0.3403,0.3406,0.3191,0.1575,0,green_space,concrete,13,0.25
90,344,0.3378,0.338,0.3242,0.0142,0,residential_light,pvc,27,0.25
90,387,0.3403,0.342,0.3177,0.0244,0,industrial,clay,13,0.25
90,400,0.3465,0.3476,0.3059,0.0821,0,industrial,cast_iron,31,0.25
90,411,0.3538,0.3572,0.2891,0.1061,0,residential_dense,concrete,3,0.25
90,430,0.339,0.34,0.3211,0.1332,0,green_space,cast_iron,21,0.25
90,450,0.3461,0.3469,0.3071,0.0352,0,industrial,clay,13,0.25
90,512,0.3567,0.3569,0.2865,0.0655,0,industrial,pvc,4,0.25
90,520,0.3373,0.3375,0.3252,0.0145,0,mixed_use,pvc,25,0.25
90,564,0.3433,0.3436,0.3131,0.0532,0,industrial,concrete,28,0.25
90,586,0.3362,0.338,0.3258,0.0329,0,residential_light,cast_iron,24,0.25
90,603,0.3356,0.3358,0.3286,0.0083,0,residential_light,concrete,27,0.25
90,667,0.3454,0.3465,0.3081,0.0732,0,commercial,concrete,28,0.25
90,668,0.3422,0.3424,0.3154,0.0464,0,mixed_use,pvc,17,0.25
90,675,0.3607,0.3612,0.2781,0.1,0,mixed_use,clay,6,0.25
90,681,0.3487,0.3534,0.2979,0.1134,0,mixed_use,pvc,6,0.25
90,694,0.3412,0.3435,0.3153,0.0392,0,residential_dense,concrete,11,0.25
90,712,0.3463,0.3468,0.3069,0.0485,0,industrial,hdpe,8,0.25
90,717,0.3523,0.3532,0.2945,0.0857,0,mixed_use,clay,14,0.25
90,718,0.3405,0.3414,0.3181,0.0487,0,residential_dense,cast_iron,26,0.25
90,750,0.3465,0.3465,0.307,0.1852,0,green_space,pvc,5,0.25
90,773,0.3369,0.3372,0.3259,0.0302,0,mixed_use,concrete,31,0.25
90,774,0.344,0.3473,0.3087,0.0627,0,mixed_use,clay,20,0.25
90,785,0.3456,0.3459,0.3086,0.0629,0,commercial,concrete,30,0.25
90,793,0.3352,0.3355,0.3294,0.0081,0,residential_light,cast_iron,30,0.25
90,812,0.335,0.3365,0.3285,0.0371,0,residential_dense,cast_iron,23,0.25
90,819,0.3355,0.3356,0.3289,0.024,0,residential_dense,hdpe,24,0.25
90,834,0.3418,0.3419,0.3163,0.0429,0,commercial,hdpe,22,0.25
90,854,0.3348,0.335,0.3302,0.0146,0,residential_dense,hdpe,20,0.25
90,859,0.3485,0.3488,0.3027,0.0862,0,industrial,cast_iron,33,0.25
90,974,0.3377,0.3378,0.3246,0.0144,0,mixed_use,hdpe,21,0.25
90,977,0.3349,0.3364,0.3287,0.0277,0,commercial,clay,16,0.25
90,986,0.3501,0.3508,0.2991,0.067,0,commercial,concrete,3,0.25
90,1011,0.3527,0.354,0.2932,0.0978,0,mixed_use,pvc,10,0.25
90,1013,0.337,0.3373,0.3257,0.013,0,mixed_use,pvc,22,0.25
90,1020,0.3362,0.3365,0.3273,0.0254,0,commercial,concrete,20,0.25
90,1028,0.3356,0.3372,0.3272,0.0113,0,commercial,cast_iron,13,0.25
90,1036,0.335,0.3351,0.3299,0.021,0,commercial,pvc,18,0.25
90,1073,0.3382,0.3383,0.3235,0.0139,0,commercial,hdpe,11,0.25
90,1080,0.3488,0.3491,0.3021,0.041,0,commercial,concrete,6,0.25
90,1110,0.3463,0.3467,0.307,0.061,0,residential_dense,cast_iron,9,0.25
90,1196,0.3574,0.3575,0.2851,0.1212,0,residential_light,hdpe,5,0.25
90,1206,0.3479,0.3482,0.3039,0.2041,0,green_space,clay,5,0.25
90,1253,0.3386,0.3401,0.3213,0.0304,0,residential_light,clay,25,0.25
90,1288,0.3452,0.3469,0.3079,0.0731,0,residential_dense,concrete,31,0.25
90,1319,0.3545,0.3548,0.2906,0.0825,0,commercial,concrete,31,0.25
90,1324,0.3444,0.3446,0.311,0.0307,0,commercial,pvc,12,0.25
90,1364,0.3508,0.351,0.2981,0.0792,0,residential_dense,concrete,4,0.25
90,1380,0.3496,0.3498,0.3006,0.0849,0,mixed_use,pvc,7,0.25
90,1407,0.3408,0.3409,0.3183,0.1175,0,green_space,concrete,24,0.25
90,1419,0.341,0.3425,0.3165,0.0358,0,commercial,hdpe,13,0.25
90,1472,0.3515,0.3537,0.2948,0.0652,0,commercial,pvc,5,0.25
90,1502,0.3413,0.3427,0.316,0.046,0,residential_dense,cast_iron,9,0.25
90,1510,0.3416,0.3441,0.3142,0.0473,0,residential_dense,concrete,14,0.25
90,1520,0.3524,0.3527,0.2949,0.08,0,commercial,concrete,30,0.25
90,1525,0.3337,0.3349,0.3315,0.015,0,commercial,concrete,16,0.25
90,1552,0.3344,0.3347,0.3309,0.0048,0,residential_dense,cast_iron,23,0.25
90,1554,0.3535,0.3545,0.292,0.0841,0,industrial,cast_iron,34,0.25
90,1590,0.3342,0.3345,0.3313,0.0144,0,industrial,cast_iron,22,0.25
90,1609,0.3504,0.3513,0.2983,0.1978,0,green_space,clay,5,0.25
90,1624,0.3424,0.3426,0.315,0.0444,0,mixed_use,concrete,15,0.25
90,1631,0.3342,0.3345,0.3313,0.0188,0,mixed_use,cast_iron,27,0.25
90,1646,0.333,0.3344,0.3326,0.0186,0,residential_light,clay,31,0.25
90,1682,0.3499,0.3501,0.3,0.0641,0,commercial,concrete,2,0.25
90,1740,0.3355,0.3367,0.3278,0.0351,0,industrial,clay,23,0.25
90,1764,0.339,0.34,0.321,0.0317,0,mixed_use,concrete,19,0.25
90,1784,0.3471,0.3481,0.3048,0.0708,0,residential_dense,concrete,33,0.25
90,1788,0.3388,0.3393,0.3219,0.0808,0,green_space,pvc,29,0.25
90,1795,0.3398,0.3411,0.3191,0.0407,0,industrial,pvc,23,0.25
90,1808,0.3487,0.3488,0.3025,0.0529,0,industrial,hdpe,4,0.25
90,1820,0.3558,0.3559,0.2883,0.0978,0,mixed_use,hdpe,2,0.25
90,1822,0.3511,0.3514,0.2976,0.0673,0,residential_dense,concrete,34,0.25
90,1826,0.3355,0.3356,0.3289,0.0018,0,mixed_use,hdpe,23,0.25
90,1828,0.355,0.3561,0.2888,0.1263,0,mixed_use,pvc,3,0.25
90,1877,0.3544,0.3576,0.288,0.0826,0,commercial,hdpe,32,0.25
90,1880,0.3374,0.3377,0.3249,0.0358,0,commercial,cast_iron,24,0.25
90,1882,0.3538,0.354,0.2922,0.1075,0,mixed_use,hdpe,4,0.25
90,1891,0.335,0.3351,0.3299,0.0146,0,residential_dense,pvc,22,0.25
90,1923,0.3376,0.3378,0.3246,0.0042,0,commercial,hdpe,13,0.25
90,1946,0.3423,0.343,0.3146,0.182,0,green_space,concrete,10,0.25
90,1996,0.3493,0.3495,0.3012,0.11,0,residential_light,cast_iron,10,0.25
90,2006,0.3444,0.3446,0.3111,0.0451,0,industrial,pvc,27,0.25
90,2023,0.3403,0.3405,0.3191,0.0258,0,mixed_use,pvc,19,0.25
90,2028,0.3498,0.3504,0.2998,0.0644,0,mixed_use,pvc,11,0.25
90,2032,0.3422,0.3429,0.3148,0.1523,0,green_space,hdpe,16,0.25
90,2089,0.3394,0.3395,0.3211,0.0417,0,residential_light,hdpe,24,0.25
90,2125,0.3401,0.3403,0.3196,0.0744,0,green_space,clay,33,0.25
90,2146,0.3598,0.3603,0.2798,0.1106,0,residential_light,clay,5,0.25
90,2198,0.3451,0.3452,0.3097,0.203,0,green_space,concrete,4,0.25
90,2209,0.3392,0.3396,0.3213,0.1137,0,green_space,concrete,27,0.25
90,2218,0.3387,0.339,0.3223,0.0363,0,residential_dense,concrete,27,0.25
90,2247,0.3394,0.3396,0.321,0.1008,0,green_space,concrete,29,0.25
90,2257,0.3467,0.3491,0.3042,0.0739,0,industrial,pvc,31,0.25
90,2305,0.348,0.3483,0.3037,0.0634,0,industrial,concrete,4,0.25
90,2327,0.3471,0.3473,0.3056,0.0572,0,residential_dense,concrete,5,0.25
90,2358,0.3599,0.3601,0.28,0.1252,0,residential_light,pvc,2,0.25
90,2412,0.3365,0.3383,0.3252,0.0202,0,residential_light,concrete,27,0.25
90,2419,0.3486,0.3498,0.3016,0.1304,0,residential_light,cast_iron,4,0.25
90,2428,0.3425,0.3425,0.315,0.1411,0,green_space,hdpe,16,0.25
90,2450,0.3385,0.3394,0.3221,0.071,0,green_space,pvc,32,0.25
90,2458,0.3402,0.3408,0.319,0.1048,0,green_space,hdpe,26,0.25
90,2460,0.3393,0.3395,0.3212,0.0262,0,residential_light,concrete,28,0.25
90,2465,0.3371,0.3374,0.3255,0.0168,0,residential_light,cast_iron,25,0.25
90,2483,0.337,0.3372,0.3258,0.0139,0,residential_light,hdpe,26,0.25
120,7,0.3535,0.3536,0.2929,0.1664,0,green_space,pvc,11,0.33
120,20,0.3534,0.3554,0.2912,0.0673,0,residential_light,pvc,17,0.33
120,39,0.3534,0.3563,0.2903,0.0878,0,residential_light,pvc,13,0.33
120,40,0.3657,0.3661,0.2682,0.0821,0,industrial,concrete,31,0.33
120,52,0.3404,0.3419,0.3177,0.1168,0,green_space,cast_iron,27,0.33
120,94,0.3776,0.3802,0.2422,0.0694,0,industrial,clay,2,0.33
120,144,0.347,0.3478,0.3052,0.0551,1,industrial,clay,25,0.33
120,147,0.3513,0.3517,0.297,0.0592,0,industrial,hdpe,26,0.33
120,165,0.3573,0.3586,0.2841,0.0709,0,residential_dense,hdpe,33,0.33
120,186,0.3496,0.3511,0.2993,0.1627,0,green_space,pvc,15,0.33
120,221,0.3642,0.3648,0.271,0.1075,0,residential_light,hdpe,4,0.33
120,238,0.3368,0.3373,0.3259,0.0325,0,residential_dense,concrete,22,0.33
120,252,0.343,0.3453,0.3117,0.0891,0,green_space,clay,33,0.33
120,258,0.356,0.3564,0.2876,0.0774,0,residential_light,concrete,12,0.33
120,277,0.3463,0.3468,0.3068,0.0254,0,residential_dense,concrete,13,0.33
120,293,0.3707,0.3717,0.2576,0.0513,0,industrial,clay,2,0.33
120,334,0.3444,0.345,0.3107,0.1511,0,green_space,concrete,13,0.33
120,344,0.3387,0.339,0.3223,0.0073,0,residential_light,pvc,27,0.33
120,387,0.3407,0.343,0.3163,0.0153,0,industrial,clay,13,0.33
120,400,0.3557,0.3577,0.2866,0.086,0,industrial,cast_iron,31,0.33
120,411,0.3629,0.3691,0.268,0.0961,0,residential_dense,concrete,3,0.33
120,430,0.3413,0.3438,0.3149,0.1365,0,green_space,cast_iron,21,0.33
120,450,0.3485,0.3498,0.3017,0.0257,1,industrial,clay,13,0.33
120,512,0.3671,0.3674,0.2655,0.055,0,industrial,pvc,4,0.33
120,520,0.3378,0.3381,0.324,0.003,0,mixed_use,pvc,25,0.33
120,564,0.3512,0.3517,0.2971,0.0669,0,industrial,concrete,28,0.33
120,586,0.3369,0.3397,0.3234,0.0256,0,residential_light,cast_iron,24,0.33
120,603,0.3353,0.3364,0.3283,0.0132,0,residential_light,concrete,27,0.33
120,667,0.355,0.357,0.288,0.087,0,commercial,concrete,28,0.33
120,668,0.346,0.3463,0.3078,0.0324,0,mixed_use,pvc,17,0.33
120,675,0.3756,0.3766,0.2478,0.0876,0,mixed_use,clay,6,0.33
120,681,0.3567,0.3642,0.2791,0.1069,0,mixed_use,pvc,6,0.33
120,694,0.3427,0.3465,0.3108,0.0327,0,residential_dense,concrete,11,0.33
120,712,0.3511,0.352,0.2969,0.0367,0,industrial,hdpe,8,0.33
120,717,0.3608,0.3638,0.2754,0.085,0,mixed_use,clay,14,0.33
120,718,0.3457,0.3475,0.3067,0.059,0,residential_dense,cast_iron,26,0.33
120,750,0.3539,0.354,0.2921,0.1732,0,green_space,pvc,5,0.33
120,773,0.3408,0.3413,0.318,0.0388,0,mixed_use,concrete,31,0.33
120,774,0.3474,0.3534,0.2992,0.0691,0,mixed_use,clay,20,0.33
120,785,0.3561,0.3567,0.2872,0.0722,0,commercial,concrete,30,0.33
120,793,0.3351,0.3357,0.3292,0.0059,0,residential_light,cast_iron,30,0.33
120,812,0.3377,0.3404,0.3219,0.0503,0,residential_dense,cast_iron,23,0.33
120,819,0.3393,0.3396,0.3211,0.0422,0,residential_dense,hdpe,24,0.33
120,834,0.3499,0.3501,0.3,0.0541,0,commercial,hdpe,22,0.33
120,854,0.3366,0.3372,0.3262,0.023,0,residential_dense,hdpe,20,0.33
120,859,0.3601,0.3608,0.2791,0.0835,0,industrial,cast_iron,33,0.33
120,974,0.3386,0.3389,0.3224,0.0131,0,mixed_use,hdpe,21,0.33
120,977,0.336,0.3379,0.3261,0.0427,0,commercial,clay,16,0.33
120,986,0.3571,0.3583,0.2846,0.047,0,commercial,concrete,3,0.33
120,1011,0.362,0.3648,0.2732,0.0924,0,mixed_use,pvc,10,0.33
120,1013,0.3372,0.338,0.3248,0.0078,0,mixed_use,pvc,22,0.33
120,1020,0.3406,0.3411,0.3183,0.0387,0,commercial,concrete,20,0.33
120,1028,0.3348,0.3375,0.3277,0.0099,0,commercial,cast_iron,13,0.33
120,1036,0.3382,0.3385,0.3233,0.0292,0,commercial,pvc,18,0.33
120,1073,0.3387,0.3389,0.3224,0.0044,0,commercial,hdpe,11,0.33
120,1080,0.3542,0.3548,0.291,0.034,0,commercial,concrete,6,0.33
120,1110,0.3516,0.3523,0.2961,0.0454,0,residential_dense,cast_iron,9,0.33
120,1196,0.3703,0.3706,0.2591,0.1059,0,residential_light,hdpe,5,0.33
120,1206,0.3557,0.3567,0.2876,0.2007,0,green_space,clay,5,0.33
120,1253,0.3394,0.3423,0.3183,0.0301,0,residential_light,clay,25,0.33
120,1288,0.3527,0.3558,0.2915,0.0784,0,residential_dense,concrete,31,0.33
120,1319,0.3709,0.3715,0.2576,0.0908,0,commercial,concrete,31,0.33
120,1324,0.3479,0.3482,0.3039,0.0169,0,commercial,pvc,12,0.33
120,1364,0.3595,0.3599,0.2806,0.0673,0,residential_dense,concrete,4,0.33
120,1380,0.3581,0.3584,0.2834,0.0712,0,mixed_use,pvc,7,0.33
120,1407,0.3449,0.3451,0.3101,0.1139,0,green_space,concrete,24,0.33
120,1419,0.3429,0.3454,0.3117,0.0214,0,commercial,hdpe,13,0.33
120,1472,0.359,0.3624,0.2786,0.054,0,commercial,pvc,5,0.33
120,1502,0.3438,0.3462,0.31,0.0398,0,residential_dense,cast_iron,9,0.33
120,1510,0.3444,0.3481,0.3075,0.0404,0,residential_dense,concrete,14,0.33
120,1520,0.3674,0.3679,0.2646,0.0823,0,commercial,concrete,30,0.33
120,1525,0.3344,0.3367,0.329,0.0315,0,commercial,concrete,16,0.33
120,1552,0.3352,0.3358,0.329,0.0202,0,residential_dense,cast_iron,23,0.33
120,1554,0.3682,0.3698,0.262,0.095,0,industrial,cast_iron,34,0.33
120,1590,0.3363,0.337,0.3268,0.0273,0,industrial,cast_iron,22,0.33
120,1609,0.3592,0.3607,0.2801,0.1834,0,green_space,clay,5,0.33
120,1624,0.3463,0.3467,0.307,0.041,0,mixed_use,concrete,15,0.33
120,1631,0.3354,0.3361,0.3285,0.025,0,mixed_use,cast_iron,27,0.33
120,1646,0.333,0.3359,0.3312,0.0272,0,residential_light,clay,31,0.33
120,1682,0.3573,0.3578,0.285,0.0538,0,commercial,concrete,2,0.33
120,1740,0.3363,0.3379,0.3257,0.0484,1,industrial,clay,23,0.33
120,1764,0.3407,0.3423,0.317,0.023,0,mixed_use,concrete,19,0.33
120,1784,0.3562,0.3584,0.2854,0.0916,0,residential_dense,concrete,33,0.33
120,1788,0.3414,0.3425,0.3161,0.0822,0,green_space,pvc,29,0.33
120,1795,0.3462,0.3485,0.3053,0.0595,0,industrial,pvc,23,0.33
120,1808,0.355,0.3553,0.2897,0.0534,0,industrial,hdpe,4,0.33
120,1820,0.3665,0.3674,0.2661,0.0947,0,mixed_use,hdpe,2,0.33
120,1822,0.3649,0.3655,0.2696,0.0748,0,residential_dense,concrete,34,0.33
120,1826,0.3358,0.3361,0.3281,0.008,0,mixed_use,hdpe,23,0.33
120,1828,0.3673,0.3695,0.2632,0.1061,0,mixed_use,pvc,3,0.33
120,1877,0.3693,0.3738,0.2568,0.085,0,commercial,hdpe,32,0.33
120,1880,0.3422,0.3428,0.315,0.0461,0,commercial,cast_iron,24,0.33
120,1882,0.3639,0.3645,0.2716,0.0963,0,mixed_use,hdpe,4,0.33
120,1891,0.3378,0.3381,0.3242,0.0296,0,residential_dense,pvc,22,0.33
120,1923,0.3381,0.3384,0.3235,0.0077,0,commercial,hdpe,13,0.33
120,1946,0.3471,0.3483,0.3046,0.1747,0,green_space,concrete,10,0.33
120,1996,0.3574,0.358,0.2846,0.0965,0,residential_light,cast_iron,10,0.33
120,2006,0.3537,0.354,0.2923,0.0597,0,industrial,pvc,27,0.33
120,2023,0.3423,0.3426,0.315,0.0136,0,mixed_use,pvc,19,0.33
120,2028,0.357,0.3582,0.2848,0.0618,0,mixed_use,pvc,11,0.33
120,2032,0.347,0.3482,0.3048,0.1468,0,green_space,hdpe,16,0.33
120,2089,0.3413,0.3423,0.3164,0.0311,0,residential_light,hdpe,24,0.33
120,2125,0.3436,0.3442,0.3122,0.0711,0,green_space,clay,33,0.33
120,2146,0.3739,0.3749,0.2513,0.0985,0,residential_light,clay,5,0.33
120,2198,0.3516,0.3518,0.2965,0.194,0,green_space,concrete,4,0.33
120,2209,0.3423,0.3431,0.3147,0.1098,0,green_space,concrete,27,0.33
120,2218,0.3445,0.345,0.3105,0.0435,0,residential_dense,concrete,27,0.33
120,2247,0.3425,0.3432,0.3143,0.096,0,green_space,concrete,29,0.33
120,2257,0.3573,0.3613,0.2814,0.0832,0,industrial,pvc,31,0.33
120,2305,0.3545,0.355,0.2905,0.0497,0,industrial,concrete,4,0.33
120,2327,0.3528,0.3533,0.294,0.0418,0,residential_dense,concrete,5,0.33
120,2358,0.3745,0.3748,0.2507,0.104,0,residential_light,pvc,2,0.33
120,2412,0.337,0.3397,0.3233,0.0136,0,residential_light,concrete,27,0.33
120,2419,0.3563,0.3585,0.2852,0.1195,0,residential_light,cast_iron,4,0.33
120,2428,0.3475,0.3476,0.305,0.1348,0,green_space,hdpe,16,0.33
120,2450,0.341,0.3425,0.3164,0.0677,0,green_space,pvc,32,0.33
120,2458,0.3436,0.3448,0.3116,0.1018,0,green_space,hdpe,26,0.33
120,2460,0.3411,0.3416,0.3173,0.018,0,residential_light,concrete,28,0.33
120,2465,0.3379,0.3385,0.3236,0.0123,0,residential_light,cast_iron,25,0.33
120,2483,0.3377,0.3379,0.3244,0.0059,0,residential_light,hdpe,26,0.33
150,7,0.3624,0.3627,0.2749,0.1541,0,green_space,pvc,11,0.41
150,20,0.3607,0.3637,0.2755,0.0578,0,residential_light,pvc,17,0.41
150,39,0.3614,0.3657,0.2729,0.0796,0,residential_light,pvc,13,0.41
150,40,0.3807,0.3814,0.2378,0.08,1,industrial,concrete,31,0.41
150,52,0.3435,0.3458,0.3107,0.1125,0,green_space,cast_iron,27,0.41
150,94,0.3788,0.3815,0.2397,0.0606,1,industrial,clay,2,0.41
150,144,0.3489,0.3498,0.3013,0.0614,1,industrial,clay,25,0.41
150,147,0.3575,0.3579,0.2846,0.0632,1,industrial,hdpe,26,0.41
150,165,0.3688,0.3706,0.2606,0.0696,0,residential_dense,hdpe,33,0.41
150,186,0.3566,0.3592,0.2842,0.1535,0,green_space,pvc,15,0.41
150,221,0.3771,0.378,0.2449,0.0961,0,residential_light,hdpe,4,0.41
150,238,0.3418,0.3426,0.3156,0.0375,0,residential_dense,concrete,22,0.41
150,252,0.3467,0.3509,0.3024,0.0857,0,green_space,clay,33,0.41
150,258,0.3645,0.3651,0.2704,0.0737,0,residential_light,concrete,12,0.41
150,277,0.349,0.3498,0.3012,0.0177,0,residential_dense,concrete,13,0.41
150,293,0.3726,0.3737,0.2537,0.0665,0,industrial,clay,2,0.41
150,334,0.3489,0.3503,0.3007,0.1541,0,green_space,concrete,13,0.41
150,344,0.3384,0.3394,0.3222,0.0184,0,residential_light,pvc,27,0.41
150,387,0.3405,0.343,0.3165,0.0142,0,industrial,clay,13,0.41
150,400,0.3696,0.3728,0.2576,0.0874,0,industrial,cast_iron,31,0.41
150,411,0.3732,0.3823,0.2444,0.086,0,residential_dense,concrete,3,0.41
150,430,0.344,0.3484,0.3075,0.1362,0,green_space,cast_iron,21,0.41
150,450,0.3487,0.3499,0.3014,0.0195,1,industrial,clay,13,0.41
150,512,0.3769,0.3774,0.2458,0.0403,1,industrial,pvc,4,0.41
150,520,0.3381,0.3386,0.3233,0.0068,0,mixed_use,pvc,25,0.41
150,564,0.3641,0.3648,0.2711,0.0714,0,industrial,concrete,28,0.41
150,586,0.3372,0.3412,0.3216,0.0226,0,residential_light,cast_iron,24,0.41
150,603,0.3344,0.3368,0.3289,0.0169,0,residential_light,concrete,27,0.41
150,667,0.3698,0.3727,0.2574,0.0777,0,commercial,concrete,28,0.41
150,668,0.3496,0.3501,0.3003,0.0227,0,mixed_use,pvc,17,0.41
150,675,0.3929,0.3944,0.2127,0.0735,0,mixed_use,clay,6,0.41
150,681,0.366,0.3766,0.2574,0.0945,0,mixed_use,pvc,6,0.41
150,694,0.3434,0.3488,0.3078,0.0257,0,residential_dense,concrete,11,0.41
150,712,0.3553,0.3567,0.288,0.0269,0,industrial,hdpe,8,0.41
150,717,0.3701,0.3764,0.2535,0.0937,0,mixed_use,clay,14,0.41
150,718,0.3542,0.3569,0.2889,0.0669,0,residential_dense,cast_iron,26,0.41
150,750,0.3632,0.3635,0.2733,0.1611,0,green_space,pvc,5,0.41
150,773,0.347,0.3478,0.3052,0.0481,0,mixed_use,concrete,31,0.41
150,774,0.3498,0.3582,0.292,0.0647,0,mixed_use,clay,20,0.41
150,785,0.37,0.3708,0.2591,0.0707,0,commercial,concrete,30,0.41
150,793,0.3354,0.3363,0.3284,0.0154,0,residential_light,cast_iron,30,0.41
150,812,0.3421,0.3461,0.3118,0.0524,0,residential_dense,cast_iron,23,0.41
150,819,0.3451,0.3455,0.3093,0.0407,0,residential_dense,hdpe,24,0.41
150,834,0.355,0.3553,0.2896,0.0591,1,commercial,hdpe,22,0.41
150,854,0.3401,0.3412,0.3186,0.0345,0,residential_dense,hdpe,20,0.41
150,859,0.3768,0.3778,0.2454,0.0912,0,industrial,cast_iron,33,0.41
150,974,0.3381,0.3391,0.3227,0.0088,0,mixed_use,hdpe,21,0.41
150,977,0.3368,0.3387,0.3246,0.0501,1,commercial,clay,16,0.41
150,986,0.364,0.3658,0.2703,0.0447,0,commercial,concrete,3,0.41
150,1011,0.373,0.3777,0.2493,0.084,0,mixed_use,pvc,10,0.41
150,1013,0.3369,0.3383,0.3248,0.0112,0,mixed_use,pvc,22,0.41
150,1020,0.3476,0.3484,0.304,0.0461,0,commercial,concrete,20,0.41
150,1028,0.3352,0.3391,0.3257,0.0254,0,commercial,cast_iron,13,0.41
150,1036,0.3413,0.342,0.3167,0.0482,1,commercial,pvc,18,0.41
150,1073,0.3405,0.3408,0.3187,0.0213,0,commercial,hdpe,11,0.41
150,1080,0.3589,0.3597,0.2815,0.0234,0,commercial,concrete,6,0.41
150,1110,0.3568,0.3578,0.2854,0.0377,0,residential_dense,cast_iron,9,0.41
150,1196,0.3857,0.3862,0.2282,0.0897,0,residential_light,hdpe,5,0.41
150,1206,0.3656,0.368,0.2663,0.1869,0,green_space,clay,5,0.41
150,1253,0.3394,0.3439,0.3167,0.0272,0,residential_light,clay,25,0.41
150,1288,0.365,0.37,0.265,0.0921,0,residential_dense,concrete,31,0.41
150,1319,0.3879,0.3887,0.2234,0.0822,1,commercial,concrete,31,0.41
150,1324,0.3498,0.3503,0.2999,0.0075,0,commercial,pvc,12,0.41
150,1364,0.3688,0.3696,0.2615,0.0558,0,residential_dense,concrete,4,0.41
150,1380,0.368,0.3685,0.2634,0.0623,0,mixed_use,pvc,7,0.41
150,1407,0.3497,0.3501,0.3002,0.1086,0,green_space,concrete,24,0.41
150,1419,0.3437,0.3472,0.3091,0.0185,0,commercial,hdpe,13,0.41
150,1472,0.3659,0.3702,0.2639,0.0479,0,commercial,pvc,5,0.41
150,1502,0.3455,0.3497,0.3048,0.0435,0,residential_dense,cast_iron,9,0.41
150,1510,0.3463,0.352,0.3018,0.0412,0,residential_dense,concrete,14,0.41
150,1520,0.3854,0.3862,0.2284,0.0756,0,commercial,concrete,30,0.41
150,1525,0.3377,0.341,0.3213,0.0402,0,commercial,concrete,16,0.41
150,1552,0.3376,0.3386,0.3239,0.0267,0,residential_dense,cast_iron,23,0.41
150,1554,0.388,0.3901,0.2219,0.0865,0,industrial,cast_iron,34,0.41
