zone_id,w1_initial,w2_initial,w3_initial,w1_final,w2_final,w3_final,w1_var,w2_var,w3_var,land_use,drain_material,grid_row,grid_col,dominant_component,w1_shift,w2_shift,w3_shift
137,0.3359,0.336,0.3281,0.05,0.9,0.05,0.00013522392028184275,0.0001353529652755595,1.3679890560876507e-11,green_space,pvc,2,37,StressMismatch(d2),-0.2859,0.564,-0.2781
138,0.3351,0.3351,0.3299,0.05,0.9,0.05,5.7116761051665305e-05,5.715864981353924e-05,1.3679890560876507e-11,green_space,pvc,2,38,StressMismatch(d2),-0.2851,0.5649,-0.2799
139,0.3347,0.3347,0.3306,0.05,0.9,0.05,1.3679890560875757e-11,1.8859884189496945e-09,1.3679890560875757e-11,residential_light,concrete,2,39,StressMismatch(d2),-0.2847,0.5653,-0.2806
140,0.3348,0.3348,0.3304,0.05,0.9,0.05,2.1439574236831455e-09,0.0015042154550906142,0.0015036020630024571,residential_dense,concrete,2,40,StressMismatch(d2),-0.2848,0.5652,-0.2804
141,0.3383,0.3383,0.3233,0.05,0.9,0.05,2.9779435189176533e-09,8.302007008600828e-09,3.2408222925998767e-09,industrial,pvc,2,41,StressMismatch(d2),-0.2883,0.5617,-0.2733
142,0.3354,0.3354,0.3292,0.1069,0.843,0.05,0.0021652291290594557,0.002165056194179503,1.3679890560876507e-11,green_space,hdpe,2,42,StressMismatch(d2),-0.2285,0.5076,-0.2792
143,0.3391,0.3393,0.3216,0.05,0.9,0.05,1.0289901242434631e-09,2.4830313138401724e-09,1.0289901242434631e-09,residential_light,clay,2,43,StressMismatch(d2),-0.2891,0.5607,-0.2716
144,0.335,0.3351,0.3299,0.05,0.05,0.9,2.8843655716506794e-08,0.002877526322058352,0.002877920990049307,industrial,clay,2,44,FlowEfficiency(d3),-0.285,-0.2851,0.5701
145,0.3341,0.3343,0.3316,0.05,0.9,0.05,4.20351699492159e-05,4.206958791671842e-05,1.3679890560876507e-11,green_space,concrete,2,45,StressMismatch(d2),-0.2841,0.5657,-0.2816
146,0.3345,0.3345,0.3309,0.05,0.7304,0.2196,1.1224091599047875e-07,3.394911181905174e-05,3.3562860821167835e-05,industrial,pvc,2,46,StressMismatch(d2),-0.2845,0.3959,-0.1113
147,0.335,0.335,0.33,0.05,0.9,0.05,1.5264272998145212e-07,3.994183610365703e-07,1.6081858216367517e-07,industrial,hdpe,2,47,StressMismatch(d2),-0.285,0.565,-0.28
148,0.3339,0.3339,0.3322,0.05,0.5097,0.4403,2.650375728500922e-09,7.978527204242848e-05,7.984295777973374e-05,residential_dense,concrete,2,48,StressMismatch(d2),-0.2839,0.1758,0.1081
149,0.3363,0.3363,0.3274,0.05,0.9,0.05,0.0028985787951202155,0.0028987901871709485,0.0,green_space,pvc,2,49,StressMismatch(d2),-0.2863,0.5637,-0.2774
150,0.336,0.3361,0.3279,0.05,0.9,0.05,1.3679890560873452e-11,5.085920956463924e-10,1.3679890560873452e-11,residential_light,cast_iron,3,0,StressMismatch(d2),-0.286,0.5639,-0.2779
151,0.3358,0.3358,0.3285,0.1231,0.8269,0.05,0.001919935700841401,0.0019199279719281379,1.3679890560873452e-11,green_space,concrete,3,1,StressMismatch(d2),-0.2127,0.4911,-0.2785
152,0.335,0.3352,0.3299,0.05,0.9,0.05,2.732230196952862e-11,4.092723422595868e-11,2.732230196952862e-11,green_space,clay,3,2,StressMismatch(d2),-0.285,0.5648,-0.2799
153,0.3373,0.3373,0.3254,0.05,0.9,0.05,1.026139085133878e-07,1.9537848321868495e-07,1.6620279969266878e-08,industrial,concrete,3,3,StressMismatch(d2),-0.2873,0.5627,-0.2754
154,0.3348,0.3348,0.3304,0.05,0.9,0.05,1.3831681127376435e-09,0.0004486466226411458,0.00044869729243108403,residential_light,concrete,3,4,StressMismatch(d2),-0.2848,0.5652,-0.2804
155,0.3383,0.3385,0.3232,0.05,0.9,0.05,1.3679890560873757e-11,7.083559769888942e-10,1.3679890560873757e-11,residential_light,concrete,3,5,StressMismatch(d2),-0.2883,0.5615,-0.2732
156,0.3336,0.3337,0.3327,0.05,0.722,0.2279,2.3789517081120354e-09,0.0004385741542641828,0.0004385648885182581,residential_dense,cast_iron,3,6,StressMismatch(d2),-0.2836,0.3883,-0.1048
157,0.3341,0.3341,0.3318,0.05,0.9,0.05,1.4014204598692915e-09,6.224431160168113e-07,6.016979555122253e-07,industrial,cast_iron,3,7,StressMismatch(d2),-0.2841,0.5659,-0.2818
158,0.3394,0.3394,0.3212,0.05,0.9,0.05,5.799449056461931e-09,2.067567415625836e-08,6.866218166144855e-09,residential_dense,pvc,3,8,StressMismatch(d2),-0.2894,0.5606,-0.2712
159,0.3346,0.3346,0.3308,0.05,0.9,0.05,6.656259955398274e-09,0.0034622484681520915,0.0034632042082716375,industrial,hdpe,3,9,StressMismatch(d2),-0.2846,0.5654,-0.2808
160,0.3359,0.336,0.3282,0.1878,0.7622,0.05,0.0012287423066169333,0.001228616691602819,2.732230196952862e-11,green_space,pvc,3,10,StressMismatch(d2),-0.1481,0.4262,-0.2782
161,0.3361,0.3361,0.3278,0.05,0.9,0.05,0.001923563867136393,0.0019239944280119187,1.3679890560875757e-11,green_space,hdpe,3,11,StressMismatch(d2),-0.2861,0.5639,-0.2778
162,0.3351,0.3354,0.3295,0.05,0.0633,0.8867,2.3314094035192313e-08,0.007171758222213908,0.0071717147481588864,residential_dense,clay,3,12,FlowEfficiency(d3),-0.2851,-0.2721,0.5572
163,0.3354,0.3354,0.3292,0.086,0.864,0.05,0.0016607895742368323,0.0016607274056930576,2.732230196952862e-11,green_space,concrete,3,13,StressMismatch(d2),-0.2494,0.5286,-0.2792
164,0.3349,0.335,0.3301,0.05,0.9,0.05,2.7322301969527732e-11,1.4737927028050368e-09,2.7322301969527732e-11,residential_light,concrete,3,14,StressMismatch(d2),-0.2849,0.565,-0.2801
165,0.3363,0.3363,0.3274,0.05,0.9,0.05,1.12031182654647e-07,1.5895882915130664e-07,8.341584993347085e-09,residential_dense,hdpe,3,15,StressMismatch(d2),-0.2863,0.5637,-0.2774
166,0.3389,0.3389,0.3222,0.05,0.9,0.05,2.7322301969537242e-11,1.9130108876920985e-09,2.7322301969537242e-11,residential_light,pvc,3,16,StressMismatch(d2),-0.2889,0.5611,-0.2722
167,0.3344,0.3346,0.3309,0.05,0.05,0.9,4.654697074752129e-08,0.005938558000599664,0.005941091255476602,industrial,pvc,3,17,FlowEfficiency(d3),-0.2844,-0.2846,0.5691
168,0.3339,0.3339,0.3322,0.05,0.05,0.8999,4.55716507692557e-09,0.0009346795604070236,0.0009341850907932688,residential_dense,concrete,3,18,FlowEfficiency(d3),-0.2839,-0.2839,0.5677
169,0.3338,0.3338,0.3323,0.05,0.05,0.9,1.332777392575364e-08,0.0023341415012649107,0.0023342577884301998,residential_dense,pvc,3,19,FlowEfficiency(d3),-0.2838,-0.2838,0.5677
170,0.3367,0.3367,0.3266,0.05,0.9,0.05,2.0041601858967136e-09,4.257894046441282e-09,1.941869834903964e-09,residential_dense,hdpe,3,20,StressMismatch(d2),-0.2867,0.5633,-0.2766
171,0.3344,0.3344,0.3312,0.05,0.8306,0.1194,7.432588122856453e-08,0.00010162634900586588,0.00010167537934523872,residential_dense,pvc,3,21,StressMismatch(d2),-0.2844,0.4962,-0.2118
172,0.3368,0.3368,0.3263,0.05,0.9,0.05,2.2959893559207422e-07,2.819396210856989e-07,1.9257050765510858e-08,residential_dense,pvc,3,22,StressMismatch(d2),-0.2868,0.5632,-0.2763
173,0.3359,0.3359,0.3282,0.05,0.9,0.05,1.3679890560875757e-11,1.355508498396324e-09,1.3679890560875757e-11,residential_light,concrete,3,23,StressMismatch(d2),-0.2859,0.5641,-0.2782
174,0.3357,0.3357,0.3286,0.0774,0.8726,0.05,0.003609724688679436,0.0036094715147949245,0.0,green_space,pvc,3,24,StressMismatch(d2),-0.2583,0.5369,-0.2786
175,0.3347,0.3347,0.3307,0.05,0.9,0.05,6.832449449993208e-11,1.9407829394843987e-09,2.7322301969528976e-11,residential_light,concrete,3,25,StressMismatch(d2),-0.2847,0.5653,-0.2807
176,0.3355,0.3362,0.3283,0.05,0.9,0.05,2.4546221164471516e-09,5.108595843560421e-09,2.0911867773552106e-09,residential_dense,hdpe,3,26,StressMismatch(d2),-0.2855,0.5638,-0.2783
177,0.3387,0.3387,0.3226,0.05,0.9,0.05,1.5196671851283126e-09,3.0748271274111162e-09,1.5196671851283126e-09,residential_dense,concrete,3,27,StressMismatch(d2),-0.2887,0.5613,-0.2726
178,0.3347,0.3348,0.3305,0.05,0.9,0.05,1.5021644210408334e-10,2.1483050053418675e-09,4.0927234225961135e-11,residential_light,concrete,3,28,StressMismatch(d2),-0.2847,0.5652,-0.2805
179,0.333,0.3336,0.3334,0.05,0.8395,0.1105,4.2953357195054284e-09,0.0003243354218091233,0.0003246291564567158,residential_dense,concrete,3,29,StressMismatch(d2),-0.283,0.5059,-0.2229
180,0.3354,0.3354,0.3292,0.05,0.9,0.05,1.7239660438877645e-09,3.0016678222735587e-09,1.8578790547752042e-09,industrial,cast_iron,3,30,StressMismatch(d2),-0.2854,0.5646,-0.2792
181,0.3363,0.3363,0.3273,0.05,0.9,0.05,6.802466128215381e-11,2.0050596855472625e-09,6.802466128215381e-11,residential_light,pvc,3,31,StressMismatch(d2),-0.2863,0.5637,-0.2773
182,0.3371,0.3371,0.3258,0.05,0.9,0.05,1.4552780016119791e-09,2.662706369586336e-09,1.4552780016119791e-09,industrial,concrete,3,32,StressMismatch(d2),-0.2871,0.5629,-0.2758
183,0.3361,0.3366,0.3273,0.05,0.9,0.05,9.833903641099467e-08,1.466562599554364e-07,8.104454397241917e-09,residential_dense,hdpe,3,33,StressMismatch(d2),-0.2861,0.5634,-0.2773
184,0.3344,0.3346,0.3311,0.05,0.7798,0.1702,2.0385660476358027e-09,0.0016559396624627365,0.0016559596243839224,residential_light,concrete,3,34,StressMismatch(d2),-0.2844,0.4452,-0.1609
185,0.3346,0.3352,0.3302,0.05,0.05,0.9,4.510529767816568e-08,0.0001262132100144304,0.0001259315782470986,residential_dense,clay,3,35,FlowEfficiency(d3),-0.2846,-0.2852,0.5698
186,0.3361,0.3362,0.3278,0.05,0.9,0.05,0.001221160461443321,0.0012216381400221527,1.3679890560876507e-11,green_space,pvc,3,36,StressMismatch(d2),-0.2861,0.5638,-0.2778
187,0.336,0.336,0.3281,0.0845,0.8655,0.05,0.003020109653542727,0.0030200443855480097,2.7322301969530434e-11,green_space,hdpe,3,37,StressMismatch(d2),-0.2515,0.5295,-0.2781
188,0.3345,0.3346,0.3309,0.05,0.5074,0.4425,2.7770177838575932e-09,3.333806187807967e-05,3.333631722354395e-05,residential_light,pvc,3,38,StressMismatch(d2),-0.2845,0.1728,0.1116
189,0.336,0.3361,0.3279,0.05,0.9,0.05,0.0,1.688773119954809e-09,0.0,residential_light,pvc,3,39,StressMismatch(d2),-0.286,0.5639,-0.2779
190,0.3391,0.3391,0.3218,0.05,0.9,0.05,1.3679890560874656e-11,2.0266851563764614e-09,1.3679890560874656e-11,residential_light,pvc,3,40,StressMismatch(d2),-0.2891,0.5609,-0.2718
191,0.3354,0.3354,0.3292,0.1877,0.7623,0.05,0.001032794390532775,0.0010329605885726024,0.0,green_space,cast_iron,3,41,StressMismatch(d2),-0.1477,0.4269,-0.2792
192,0.3387,0.339,0.3223,0.05,0.9,0.05,4.0927234225958453e-11,2.1067031463715023e-09,4.0927234225958453e-11,residential_light,pvc,3,42,StressMismatch(d2),-0.2887,0.561,-0.2723
193,0.3346,0.3346,0.3307,0.1477,0.8023,0.05,0.0014060368678297688,0.0014060693974102306,0.0,green_space,cast_iron,3,43,StressMismatch(d2),-0.1869,0.4677,-0.2807
194,0.3359,0.336,0.3281,0.05,0.9,0.05,8.189194760414631e-11,2.055394186980437e-09,4.092723422595716e-11,residential_light,concrete,3,44,StressMismatch(d2),-0.2859,0.564,-0.2781
195,0.3347,0.3347,0.3305,0.05,0.9,0.05,0.001175264506193428,0.0011757531916121637,0.0,green_space,concrete,3,45,StressMismatch(d2),-0.2847,0.5653,-0.2805
196,0.3349,0.335,0.3301,0.05,0.9,0.05,2.8583625358394787e-08,0.004816281178869227,0.004817109039971526,residential_dense,pvc,3,46,StressMismatch(d2),-0.2849,0.565,-0.2801
197,0.3354,0.3354,0.3292,0.05,0.9,0.05,5.422858534940717e-10,2.3906077244612684e-09,5.422858534940717e-10,industrial,cast_iron,3,47,StressMismatch(d2),-0.2854,0.5646,-0.2792
198,0.3359,0.3359,0.3282,0.05,0.9,0.05,7.477668047148699e-08,1.0299042407657935e-07,6.007083559770044e-09,industrial,concrete,3,48,StressMismatch(d2),-0.2859,0.5641,-0.2782
199,0.336,0.336,0.3279,0.05,0.9,0.05,0.0,1.3086595581210793e-09,0.0,residential_light,concrete,3,49,StressMismatch(d2),-0.286,0.564,-0.2779
200,0.3401,0.3401,0.3198,0.05,0.9,0.05,3.744916889979758e-10,3.3621797874944155e-09,5.919457301875591e-10,residential_light,pvc,4,0,StressMismatch(d2),-0.2901,0.5599,-0.2698
201,0.3345,0.3345,0.331,0.05,0.9,0.05,0.0017980122390045556,0.001798635980810641,1.3679890560875757e-11,green_space,pvc,4,1,StressMismatch(d2),-0.2845,0.5655,-0.281
202,0.3375,0.3375,0.3251,0.05,0.9,0.05,0.0,2.732230196950794e-11,0.0,residential_light,cast_iron,4,2,StressMismatch(d2),-0.2875,0.5625,-0.2751
203,0.3399,0.3401,0.3201,0.05,0.9,0.05,1.4378876749805757e-09,3.2015816202279633e-09,1.5929014485690309e-09,residential_light,clay,4,3,StressMismatch(d2),-0.2899,0.5599,-0.2701
204,0.3395,0.3395,0.3209,0.05,0.9,0.05,5.449468733017388e-11,2.133500740210663e-09,5.449468733017388e-11,residential_light,pvc,4,4,StressMismatch(d2),-0.2895,0.5605,-0.2709
205,0.336,0.3361,0.3279,0.05,0.9,0.05,2.093810318010037e-09,4.199126735746353e-09,1.879542004759333e-09,residential_light,clay,4,5,StressMismatch(d2),-0.286,0.5639,-0.2779
206,0.3339,0.3339,0.3322,0.05,0.7461,0.2039,1.3511234375876942e-10,3.644540164533363e-05,3.644794314412635e-05,residential_light,concrete,4,6,StressMismatch(d2),-0.2839,0.4122,-0.1283
207,0.3351,0.3352,0.3297,0.05,0.9,0.05,3.2408597717514606e-09,6.174652849349932e-09,2.221651706238043e-09,residential_dense,concrete,4,7,StressMismatch(d2),-0.2851,0.5648,-0.2797
208,0.3371,0.3372,0.3258,0.05,0.9,0.05,1.3679890560875757e-11,1.6887731199528918e-09,1.3679890560875757e-11,residential_light,hdpe,4,8,StressMismatch(d2),-0.2871,0.5628,-0.2758
209,0.3368,0.3368,0.3264,0.05,0.9,0.05,0.0020204692175477402,0.0020211065450593414,0.0,green_space,pvc,4,9,StressMismatch(d2),-0.2868,0.5632,-0.2764
210,0.3353,0.3353,0.3294,0.05,0.9,0.05,2.535089856267903e-10,2.2746097483264413e-09,2.4050371980587526e-10,residential_light,hdpe,4,10,StressMismatch(d2),-0.2853,0.5647,-0.2794
211,0.3351,0.3351,0.3299,0.0595,0.8905,0.05,0.0025196646177314,0.002519604778929245,0.0,green_space,cast_iron,4,11,StressMismatch(d2),-0.2756,0.5554,-0.2799
212,0.3374,0.3374,0.3252,0.05,0.9,0.05,1.558945336656472e-09,2.6938515450817853e-09,1.558945336656472e-09,residential_dense,concrete,4,12,StressMismatch(d2),-0.2874,0.5626,-0.2752
213,0.3353,0.3354,0.3293,0.1402,0.8098,0.05,0.0013450010144856962,0.001345032650038452,0.0,green_space,cast_iron,4,13,StressMismatch(d2),-0.1951,0.4744,-0.2793
214,0.3346,0.3347,0.3307,0.05,0.9,0.05,0.0014083732765399193,0.0014088814882971623,0.0,green_space,pvc,4,14,StressMismatch(d2),-0.2846,0.5653,-0.2807
215,0.3402,0.3403,0.3195,0.05,0.9,0.05,2.540824166557282e-08,3.9615463898218096e-08,3.963083035061555e-09,residential_dense,clay,4,15,StressMismatch(d2),-0.2902,0.5597,-0.2695
216,0.3352,0.3352,0.3296,0.1321,0.8179,0.05,0.0015147363442085335,0.0015147399619211558,1.3679890560873757e-11,green_space,cast_iron,4,16,StressMismatch(d2),-0.2031,0.4827,-0.2796
217,0.3353,0.3354,0.3293,0.05,0.9,0.05,0.0011416425235837569,0.0011424249521953516,4.092723422594262e-11,green_space,pvc,4,17,StressMismatch(d2),-0.2853,0.5646,-0.2793
218,0.3395,0.3395,0.321,0.05,0.9,0.05,2.849243858103935e-08,1.1650979142853097e-07,3.209118677735522e-08,industrial,pvc,4,18,StressMismatch(d2),-0.2895,0.5605,-0.271
219,0.3356,0.3357,0.3287,0.05,0.9,0.05,1.0150478796168597e-09,2.6511253115577822e-09,9.49384404924664e-10,industrial,cast_iron,4,19,StressMismatch(d2),-0.2856,0.5643,-0.2787
220,0.3378,0.3378,0.3244,0.05,0.9,0.05,7.918295448157711e-09,2.4932293911509547e-08,6.884020763450087e-09,residential_dense,pvc,4,20,StressMismatch(d2),-0.2878,0.5622,-0.2744
221,0.3385,0.3385,0.323,0.05,0.9,0.05,0.005491394513839184,0.005491760403462986,1.3831681127366385e-09,residential_light,hdpe,4,21,StressMismatch(d2),-0.2885,0.5615,-0.273
222,0.3354,0.3354,0.3293,0.05,0.9,0.05,4.378661619474183e-07,6.516607387141012e-07,1.2459007177257835e-07,residential_dense,hdpe,4,22,StressMismatch(d2),-0.2854,0.5646,-0.2793
223,0.335,0.335,0.3301,0.05,0.9,0.05,9.146865805895462e-08,5.403924067237548e-07,3.3264846429173264e-07,residential_dense,pvc,4,23,StressMismatch(d2),-0.285,0.565,-0.2801
224,0.3355,0.3355,0.329,0.192,0.758,0.05,0.0010798275202293726,0.0010797554782152638,0.0,green_space,concrete,4,24,StressMismatch(d2),-0.1435,0.4225,-0.279
225,0.3375,0.3376,0.3249,0.05,0.9,0.05,6.090988137848345e-08,1.13235912523683e-07,1.0357588591345835e-08,residential_dense,pvc,4,25,StressMismatch(d2),-0.2875,0.5624,-0.2749
226,0.3363,0.3363,0.3273,0.05,0.9,0.05,7.714566272510825e-08,1.0806630062027976e-07,7.170361486422787e-09,industrial,concrete,4,26,StressMismatch(d2),-0.2863,0.5637,-0.2773
227,0.3351,0.3351,0.3298,0.0501,0.6616,0.2883,8.297389577047876e-08,0.0005629211592676803,0.0005637710539137544,industrial,clay,4,27,StressMismatch(d2),-0.285,0.3265,-0.0415
228,0.3347,0.3347,0.3306,0.05,0.9,0.05,0.0028614519678054106,0.0028617919569738706,1.3679890560873452e-11,green_space,pvc,4,28,StressMismatch(d2),-0.2847,0.5653,-0.2806
229,0.3362,0.3362,0.3277,0.1325,0.8175,0.05,0.0022211183674830754,0.0022212533364316103,0.0,green_space,hdpe,4,29,StressMismatch(d2),-0.2037,0.4813,-0.2777
230,0.3337,0.3337,0.3326,0.05,0.9,0.05,6.3006952382727404e-09,9.776024586339116e-09,2.261567003354386e-09,residential_dense,concrete,4,30,StressMismatch(d2),-0.2837,0.5663,-0.2826
231,0.3363,0.3363,0.3275,0.05,0.9,0.05,1.0522946610947511e-08,2.7484211907131018e-08,5.69956711579178e-09,residential_dense,pvc,4,31,StressMismatch(d2),-0.2863,0.5637,-0.2775
232,0.3353,0.3353,0.3294,0.05,0.9,0.05,8.151715608192964e-11,2.253434027323899e-09,8.151715608192964e-11,residential_light,concrete,4,32,StressMismatch(d2),-0.2853,0.5647,-0.2794
233,0.3373,0.3373,0.3254,0.05,0.8996,0.0503,8.25407866874056e-08,1.1421456814648756e-07,8.952832486929114e-09,residential_dense,pvc,4,33,StressMismatch(d2),-0.2873,0.5623,-0.2751
234,0.3349,0.3349,0.3303,0.05,0.9,0.05,1.4904334463957783e-09,3.5921518655218387e-09,2.8932031557442123e-09,residential_dense,cast_iron,4,34,StressMismatch(d2),-0.2849,0.5651,-0.2803
235,0.3381,0.3381,0.3238,0.05,0.9,0.05,1.8254970672563478e-07,2.5691437887676967e-07,1.313633041620667e-08,residential_dense,pvc,4,35,StressMismatch(d2),-0.2881,0.5619,-0.2738
236,0.3353,0.3356,0.3292,0.05,0.9,0.05,1.8810786500008886e-10,2.2129565429180133e-09,1.8810786500008886e-10,industrial,cast_iron,4,36,StressMismatch(d2),-0.2853,0.5644,-0.2792
237,0.3359,0.3359,0.3282,0.05,0.9,0.05,2.7322301969530434e-11,3.5620186271613717e-10,2.7322301969530434e-11,residential_light,cast_iron,4,37,StressMismatch(d2),-0.2859,0.5641,-0.2782
238,0.3339,0.3339,0.3322,0.05,0.0541,0.8959,6.503419972639643e-09,0.007735463171560815,0.007735680802503601,residential_dense,concrete,4,38,FlowEfficiency(d3),-0.2839,-0.2798,0.5637
239,0.3362,0.3362,0.3276,0.2505,0.6995,0.05,0.0008607067181005584,0.0008606610339374008,0.0,green_space,hdpe,4,39,StressMismatch(d2),-0.0857,0.3633,-0.2776
240,0.3369,0.3372,0.3259,0.05,0.9,0.05,1.3679890560873757e-11,1.3679890560856333e-11,1.3679890560873757e-11,residential_light,cast_iron,4,40,StressMismatch(d2),-0.2869,0.5628,-0.2759
241,0.3354,0.3354,0.3292,0.05,0.9,0.05,2.73223019695278e-11,3.81500290462604e-10,2.73223019695278e-11,residential_light,cast_iron,4,41,StressMismatch(d2),-0.2854,0.5646,-0.2792
242,0.3359,0.3359,0.3282,0.05,0.9,0.05,1.0203519292393938e-07,1.365072053671178e-07,1.6752768772369643e-08,industrial,pvc,4,42,StressMismatch(d2),-0.2859,0.5641,-0.2782
243,0.3356,0.3356,0.3288,0.0592,0.8908,0.05,0.0022263661560631923,0.0022263965479826777,0.0,green_space,concrete,4,43,StressMismatch(d2),-0.2764,0.5552,-0.2788
244,0.3368,0.3368,0.3263,0.05,0.9,0.05,4.5936135524613835e-08,1.2200326068620148e-07,2.0122969098438597e-08,industrial,pvc,4,44,StressMismatch(d2),-0.2868,0.5632,-0.2763
245,0.3347,0.3347,0.3306,0.05,0.9,0.05,0.0020527346529243097,0.005171679277177039,0.000726936712028935,residential_light,hdpe,4,45,StressMismatch(d2),-0.2847,0.5653,-0.2806
246,0.3352,0.3352,0.3296,0.05,0.9,0.05,6.396454472199694e-09,7.971761062908656e-05,7.983652699435961e-05,residential_dense,hdpe,4,46,StressMismatch(d2),-0.2852,0.5648,-0.2796
247,0.3353,0.3353,0.3294,0.0837,0.8663,0.05,0.003476977125686323,0.0034766156987800292,1.3679890560875757e-11,green_space,pvc,4,47,StressMismatch(d2),-0.2516,0.531,-0.2794
248,0.3356,0.3358,0.3286,0.0879,0.8621,0.05,0.002121635286546861,0.0021215858623016004,1.3679890560874712e-11,green_space,concrete,4,48,StressMismatch(d2),-0.2477,0.5263,-0.2786
249,0.3362,0.3362,0.3276,0.1434,0.8066,0.05,0.002074877997376466,0.0020750461226318132,0.0,green_space,concrete,4,49,StressMismatch(d2),-0.1928,0.4704,-0.2776
250,0.3358,0.3358,0.3284,0.05,0.9,0.05,1.1533212150740735e-07,2.607073815190056e-07,3.1653430279406997e-08,residential_dense,clay,5,0,StressMismatch(d2),-0.2858,0.5642,-0.2784
251,0.3358,0.3358,0.3284,0.2536,0.6964,0.05,0.0010925040147292914,0.0010925720178775616,1.3679890560875757e-11,green_space,hdpe,5,1,StressMismatch(d2),-0.0822,0.3606,-0.2784
252,0.3352,0.3354,0.3293,0.05,0.9,0.05,1.3679890560875084e-11,1.3679890560863907e-11,1.3679890560875084e-11,green_space,clay,5,2,StressMismatch(d2),-0.2852,0.5646,-0.2793
253,0.3363,0.3364,0.3273,0.05,0.9,0.05,1.3197234038566614e-08,2.3287821149470613e-08,3.130371231002909e-09,residential_dense,concrete,5,3,StressMismatch(d2),-0.2863,0.5636,-0.2773
254,0.3353,0.3353,0.3294,0.05,0.9,0.05,3.1423270805612264e-09,6.538313063361344e-09,2.2124693139440442e-09,industrial,hdpe,5,4,StressMismatch(d2),-0.2853,0.5647,-0.2794
255,0.3357,0.3358,0.3285,0.05,0.9,0.05,1.2311901504787503e-10,1.6285066431785177e-09,5.471956224350224e-11,residential_light,cast_iron,5,5,StressMismatch(d2),-0.2857,0.5642,-0.2785
256,0.3349,0.3349,0.3303,0.05,0.9,0.05,1.1537394824128615e-08,4.121574873975378e-08,2.6022599928789324e-08,industrial,concrete,5,6,StressMismatch(d2),-0.2849,0.5651,-0.2803
257,0.3381,0.3381,0.3238,0.05,0.9,0.05,5.471956224351622e-11,1.4959428817722338e-09,1.2311901504782227e-10,residential_light,concrete,5,7,StressMismatch(d2),-0.2881,0.5619,-0.2738
258,0.3375,0.3375,0.3249,0.05,0.9,0.05,2.7322301969530233e-11,1.351085958441052e-09,6.83244944999346e-11,residential_light,concrete,5,8,StressMismatch(d2),-0.2875,0.5625,-0.2749
259,0.3357,0.3357,0.3286,0.1279,0.8221,0.05,0.0019073597152708772,0.001907400802728486,1.3679890560873452e-11,green_space,pvc,5,9,StressMismatch(d2),-0.2078,0.4864,-0.2786
260,0.3329,0.3336,0.3335,0.05,0.05,0.9,1.089908738264332e-08,8.623615613814914e-09,3.8284166932141826e-08,residential_dense,concrete,5,10,FlowEfficiency(d3),-0.2829,-0.2836,0.5665
261,0.3354,0.3355,0.3291,0.05,0.9,0.05,0.0026452258132788663,0.00264560398144782,0.0,green_space,concrete,5,11,StressMismatch(d2),-0.2854,0.5645,-0.2791
