zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification
84,3,0.0016438356164383563,0.11529238356164384,0.1924,0.1924,0.08899347945205478,0.0749,0.1688,0.311266904109589,1.1611,0.11529238356164384,0.035991013698630135,0.2827241643835616,0.2208,0.7292,0.05,0.8428797808219178,0.844,0.4000000000000001,3,residential_light,hdpe,14,97.68,72.9,18.23,1,34,SAFE
85,3,0.0016438356164383563,0.11163731506849316,0.2034,0.2034,0.08487972602739725,0.0838,0.1826,0.29368668493150685,1.2021,0.11163731506849316,0.03274564383561644,0.2361210410958904,0.2454,0.7046,0.05,0.8432088219178082,0.8433,0.5000000000000002,3,residential_light,concrete,17,103.68,67.7,17.91,1,35,SAFE
86,264,0.14465753424657535,0.09090515068493152,0.1615,0.1615,0.07852241095890411,0.0881,0.227,0.577196,1.9501,0.09090515068493152,0.052424821917808215,0.13723156164383563,0.2564,0.6935,0.05,0.8437167123287671,0.843,0.7000000000000021,56,industrial,pvc,12,90.4,80.7,18.55,1,36,ACUTE
87,5,0.0027397260273972603,0.1293929315068493,0.2427,0.2427,0.09486805479452054,0.0835,0.1978,0.31578969863013695,1.098,0.1293929315068493,0.040853150684931505,0.2787116164383562,0.1729,0.7771,0.05,0.8424109589041097,0.8433,0.7000000000000001,5,residential_light,concrete,16,104.64,72.6,17.14,1,37,SAFE
88,0,0.0,0.0858866301369863,0.1412,0.1412,0.0971,0.086,0.1656,0.1229585205479452,0.4568,0.0858866301369863,0.010608164383561644,0.4920470684931507,0.3994,0.5506,0.05,0.8422320547945206,0.8431,0.0,0,green_space,concrete,17,103.68,73.3,15.49,1,38,SAFE
89,0,0.0,0.11841276712328766,0.2024,0.2024,0.12597506849315068,0.117,0.2295,0.10696493150684933,0.4148,0.11841276712328766,0.012829917808219179,0.6787479452054794,0.3805,0.5695,0.05,0.8399213150684931,0.8406,0.0,0,green_space,hdpe,3,107.36,94.3,15.89,1,39,SAFE
90,0,0.0,0.08830564383561644,0.2049,0.2049,0.08053254794520548,0.1003,0.1234,0.12899687671232876,0.4628,0.08830564383561644,0.01145331506849315,0.20288865753424656,0.3769,0.5545,0.0686,0.8435569863013699,0.842,0.0,0,green_space,hdpe,32,81.84,38.6,15.01,1,40,SAFE
91,0,0.0,0.056902027397260274,0.1196,0.1196,0.09802032876712329,0.0901,0.2284,0.10476082191780822,0.3566,0.056902027397260274,0.005956547945205479,0.6733383561643835,0.4344,0.5156,0.05,0.8421576438356164,0.8428,0.0,0,green_space,concrete,4,116.16,94.9,15.62,1,41,SAFE
92,8,0.004383561643835616,0.14946926027397262,0.2766,0.2766,0.11984263013698629,0.0946,0.3083,0.4298277808219178,1.3575,0.14946926027397262,0.0646572602739726,0.5097478356164383,0.05,0.9,0.05,0.8404123835616438,0.8424,0.8000000000000002,8,residential_light,clay,2,78.72,99.0,13.85,1,42,SAFE
93,0,0.0,0.10490268493150684,0.235,0.235,0.08067271232876712,0.0944,0.1645,0.2716517260273973,0.7956,0.10490268493150684,0.02846745205479452,0.21797627397260272,0.2735,0.6764,0.05,0.8435466849315069,0.8424,0.0,0,residential_light,cast_iron,19,118.72,66.4,14.2,1,43,SAFE
94,569,0.3117808219178082,0.11729364383561644,0.264,0.264,0.11396306849315067,0.1538,0.3042,0.6710709041095891,2.2764,0.11729364383561644,0.07899556164383562,0.30771128767123285,0.2581,0.6918,0.0501,0.840883397260274,0.8377,2.900000000000006,133,industrial,clay,2,78.72,99.1,14.1,1,44,CHRONIC
95,0,0.0,0.11478701369863013,0.2161,0.2161,0.1191,0.1217,0.2118,0.11245194520547945,0.3822,0.11478701369863013,0.013002575342465754,0.6177546301369863,0.379,0.571,0.05,0.8404711780821917,0.8403,0.0,0,green_space,hdpe,7,103.84,87.3,12.91,1,45,SAFE
96,78,0.042739726027397264,0.10176553424657535,0.2154,0.2154,0.07872049315068493,0.0812,0.248,0.5078693698630137,2.0729,0.10176553424657535,0.05164405479452055,0.09764065753424657,0.1896,0.7596,0.0508,0.8437027945205479,0.8435,-0.7000000000000008,12,residential_dense,concrete,29,92.16,48.0,14.39,1,46,ACUTE
97,6,0.0032876712328767125,0.062286575342465754,0.1295,0.1295,0.06261353424657534,0.0747,0.1396,0.42773419178082195,1.5921,0.062286575342465754,0.026525041095890413,0.2593086575342466,0.3414,0.6086,0.05,0.8449918904109589,0.844,0.3000000000000001,4,residential_dense,hdpe,4,106.48,92.1,13.9,1,47,SAFE
98,493,0.27013698630136984,0.20537331506849313,0.3,0.3,0.09867408219178082,0.1253,0.2199,0.629043890410959,2.3398,0.20537331506849313,0.12985123287671232,0.05946087671232876,0.05,0.1906,0.7594,0.8421061369863013,0.84,3.4000000000000052,117,residential_dense,clay,23,65.28,53.9,13.05,1,48,ACUTE
99,0,0.0,0.09938986301369863,0.1877,0.1877,0.10026854794520548,0.0977,0.1241,0.10637134246575343,0.4132,0.09938986301369863,0.010648219178082192,0.3565068493150685,0.3948,0.5552,0.05,0.841978904109589,0.8422,0.0,0,green_space,concrete,22,98.88,56.5,12.14,1,49,SAFE
100,0,0.0,0.069530301369863,0.1412,0.1412,0.07498246575342465,0.086,0.1488,0.24153961643835617,0.8155,0.069530301369863,0.016795726027397262,0.41482893150684935,0.3711,0.5789,0.05,0.8440005479452054,0.8431,0.0,0,residential_light,concrete,3,117.12,89.9,9.64,2,0,SAFE
101,27,0.014794520547945205,0.10648252054794521,0.2019,0.2019,0.08206120547945205,0.0668,0.1992,0.4829398904109589,1.5495,0.10648252054794521,0.05125282191780822,0.14808953424657534,0.1625,0.7875,0.05,0.8434350136986302,0.8447,1.1,11,industrial,cast_iron,31,105.28,45.6,10.73,2,1,SAFE
102,0,0.0,0.07816635616438357,0.1741,0.1741,0.07635561643835616,0.0872,0.1063,0.13536323287671234,0.4257,0.07816635616438357,0.010612383561643835,0.216116,0.3958,0.5542,0.05,0.8438916712328767,0.843,0.0,0,green_space,hdpe,32,81.84,40.5,11.32,2,2,SAFE
103,3,0.0016438356164383563,0.09116838356164383,0.1973,0.1973,0.05874920547945205,0.0883,0.1145,0.3438695890410959,1.185,0.09116838356164383,0.030969698630136988,0.07166701369863014,0.1143,0.5524,0.3334,0.8453006027397261,0.8429,0.19999999999999998,3,residential_light,concrete,28,93.12,49.7,11.73,2,3,SAFE
104,5,0.0027397260273972603,0.07749386301369864,0.1802,0.1802,0.04869249315068493,0.0921,0.1157,0.44103512328767125,1.3323,0.07749386301369864,0.034132328767123285,0.04640158904109589,0.1045,0.5043,0.3913,0.8461040547945204,0.8426,0.7000000000000001,5,residential_dense,cast_iron,22,115.36,64.5,13.5,2,4,SAFE
105,38,0.020821917808219178,0.0783042191780822,0.1309,0.1309,0.05170630136986302,0.0565,0.1132,0.4790308493150685,1.4358,0.0783042191780822,0.03738454794520548,0.046555835616438355,0.1506,0.5526,0.2968,0.8458627397260273,0.8455,1.5000000000000004,16,residential_dense,hdpe,22,90.64,57.9,15.26,2,5,MODERATE
106,0,0.0,0.10850043835616438,0.2031,0.2031,0.100182301369863,0.1016,0.1342,0.137688,0.5598,0.10850043835616438,0.014957315068493151,0.39638876712328763,0.3664,0.5836,0.05,0.8419862465753425,0.8419,0.0,0,green_space,pvc,21,83.2,61.3,17.84,2,6,SAFE
107,9,0.004931506849315068,0.1097573698630137,0.1723,0.1723,0.05181945205479452,0.0708,0.1138,0.46238591780821914,1.6096,0.1097573698630137,0.05126443835616438,0.03425627397260274,0.05,0.3393,0.6107,0.8458534794520548,0.8443,0.2999999999999999,5,residential_light,pvc,33,73.6,43.2,16.97,2,7,SAFE
108,7,0.0038356164383561643,0.061842904109589036,0.1068,0.1068,0.06886093150684931,0.0739,0.1457,0.3067009863013698,1.2926,0.061842904109589036,0.01891468493150685,0.4101767123287671,0.3677,0.5822,0.05,0.8444906849315069,0.8441,0.30000000000000016,3,residential_light,pvc,4,96.8,90.1,17.55,2,8,SAFE
109,5,0.0027397260273972603,0.09791320547945205,0.2014,0.2014,0.07146306849315068,0.0879,0.1557,0.389929698630137,1.428,0.09791320547945205,0.03835945205479452,0.10703961643835616,0.1404,0.7297,0.1299,0.8442829589041095,0.843,0.3,3,residential_dense,concrete,14,106.56,70.6,17.38,2,9,SAFE
110,5,0.0027397260273972603,0.14573139726027395,0.2459,0.2459,0.09252076712328768,0.0668,0.1931,0.3482945753424658,0.9816,0.14573139726027395,0.050764767123287674,0.16043090410958905,0.05,0.9,0.05,0.8425978630136987,0.8447,0.1,1,residential_dense,cast_iron,13,125.44,74.5,15.43,2,10,SAFE
111,1,0.000547945205479452,0.11883112328767124,0.2314,0.2314,0.09087304109589041,0.0962,0.1826,0.23500131506849317,0.85,0.11883112328767124,0.027951287671232877,0.274012602739726,0.2736,0.6764,0.05,0.842730191780822,0.8423,0.20000000000000007,1,residential_light,cast_iron,14,124.32,71.4,17.09,2,11,SAFE
112,3,0.0016438356164383563,0.08439298630136986,0.2121,0.2121,0.07082706849315068,0.0967,0.1538,0.35480465753424656,1.3152,0.08439298630136986,0.02998684931506849,0.2032266301369863,0.2906,0.6593,0.05,0.8443350684931507,0.8423,0.30000000000000004,3,residential_light,concrete,21,99.84,66.5,16.99,2,12,SAFE
113,620,0.33972602739726027,0.10495682191780822,0.2143,0.2143,0.10003693150684931,0.1183,0.2565,0.6901847123287671,2.0848,0.10495682191780822,0.07222043835616439,0.15522991780821918,0.2883,0.6617,0.0501,0.8419974794520548,0.8405,0.6000000000000054,130,residential_dense,pvc,34,72.8,41.9,19.41,2,13,ACUTE
114,2,0.001095890410958904,0.07297057534246576,0.1727,0.1727,0.066924,0.0891,0.1332,0.38140635616438356,1.0933,0.07297057534246576,0.02780005479452055,0.24091112328767122,0.318,0.632,0.05,0.8446460821917808,0.8429,0.10000000000000002,2,residential_light,pvc,17,86.4,70.7,17.07,2,14,SAFE
115,0,0.0,0.0980226301369863,0.2208,0.2208,0.0900837808219178,0.1104,0.126,0.1607278904109589,0.5515,0.0980226301369863,0.015759068493150685,0.35479676712328767,0.3639,0.5861,0.05,0.8427935342465753,0.8412,0.0,0,green_space,pvc,26,79.2,56.9,18.2,2,15,SAFE
116,0,0.0,0.10846838356164384,0.226,0.226,0.0995036712328767,0.1121,0.1379,0.13028054794520547,0.4244,0.10846838356164384,0.014295452054794522,0.36590893150684933,0.3697,0.5803,0.05,0.842038794520548,0.841,0.0,0,green_space,concrete,25,96.0,58.0,18.78,2,16,SAFE
117,172,0.09424657534246575,0.07290986301369863,0.109,0.109,0.05549616438356165,0.0533,0.1427,0.530737698630137,2.0823,0.07290986301369863,0.03888443835616438,0.0592345205479452,0.2474,0.5927,0.1599,0.84556,0.8457,0.9000000000000015,52,residential_dense,pvc,24,80.8,53.7,18.68,2,17,ACUTE
118,3,0.0016438356164383563,0.07406591780821918,0.1605,0.1605,0.04037506849315069,0.0729,0.0798,0.3386161095890411,0.9851,0.07406591780821918,0.025003397260273973,0.03398104109589041,0.1441,0.4477,0.4082,0.8467689863013699,0.8442,-0.10000000000000017,1,residential_light,cast_iron,33,103.04,44.5,21.99,2,18,SAFE
119,5,0.0027397260273972603,0.1200904109589041,0.2218,0.2218,0.09334345205479452,0.082,0.2155,0.41089775342465756,1.2485,0.1200904109589041,0.04954986301369863,0.2673615890410959,0.1219,0.8281,0.05,0.8425322191780822,0.8434,0.20000000000000012,3,residential_dense,concrete,6,114.24,89.6,22.37,2,19,SAFE
120,794,0.4350684931506849,0.17293890410958904,0.3,0.3,0.09999457534246577,0.1435,0.2505,0.7787018630136987,2.6176,0.17293890410958904,0.1345192876712329,0.062093369863013705,0.05,0.2196,0.7303,0.8419998356164383,0.8385,0.8000000000000004,160,residential_dense,clay,25,64.0,58.1,22.84,2,20,ACUTE
121,215,0.1178082191780822,0.06589490410958904,0.1262,0.1262,0.06759358904109589,0.0834,0.1477,0.5658182465753425,2.0469,0.06589490410958904,0.03738772602739726,0.2388364383561644,0.3422,0.6078,0.05,0.8445933150684932,0.8433,0.9000000000000028,57,industrial,pvc,5,96.0,95.0,21.14,2,21,ACUTE
122,4,0.002191780821917808,0.10081101369863013,0.2218,0.2218,0.08024060273972602,0.093,0.1953,0.29377287671232877,1.262,0.10081101369863013,0.029896712328767124,0.23211961643835616,0.2755,0.6745,0.05,0.8435812602739726,0.8426,0.5000000000000001,4,residential_light,concrete,17,103.68,67.6,23.05,2,22,SAFE
123,0,0.0,0.08124569863013699,0.1814,0.1814,0.0824733698630137,0.0912,0.1125,0.11493391780821918,0.4851,0.08124569863013699,0.009421972602739727,0.2321293698630137,0.4001,0.5471,0.0528,0.843402301369863,0.8427,0.0,0,green_space,concrete,30,91.2,42.1,19.55,2,23,SAFE
124,3,0.0016438356164383563,0.090492,0.1801,0.1801,0.050003397260273974,0.0495,0.1082,0.33848893150684933,1.1136,0.090492,0.030615287671232876,0.04213928767123288,0.1343,0.5375,0.3282,0.8459991232876712,0.846,0.20000000000000007,3,residential_light,concrete,34,87.36,36.1,20.7,2,24,SAFE
125,42,0.023013698630136987,0.09567287671232877,0.16,0.16,0.06478531506849315,0.0938,0.1657,0.4811333698630137,2.0343,0.09567287671232877,0.04684717808219178,0.06998273972602741,0.05,0.5126,0.4374,0.8448167123287672,0.8425,0.6000000000000001,8,residential_dense,hdpe,18,94.16,66.9,21.52,2,25,ACUTE
126,551,0.3019178082191781,0.061792931506849315,0.105,0.105,0.0646745205479452,0.0628,0.1766,0.6712499178082192,2.5507,0.061792931506849315,0.04138953424657534,0.13351923287671233,0.3812,0.5687,0.05,0.8448265205479452,0.845,1.399999999999996,121,residential_dense,pvc,31,75.2,47.4,17.76,2,26,ACUTE
127,241,0.13205479452054794,0.1346091506849315,0.2546,0.2546,0.106398301369863,0.0956,0.3047,0.5726397808219179,2.0707,0.1346091506849315,0.07732290410958903,0.17038635616438358,0.05,0.9,0.05,0.841488,0.8424,2.1000000000000028,69,residential_dense,pvc,14,88.8,78.4,17.92,2,27,ACUTE
128,335,0.18356164383561643,0.09643802739726028,0.1948,0.1948,0.08759890410958904,0.0941,0.2291,0.5627559452054794,1.886,0.09643802739726028,0.0545707397260274,0.20454328767123287,0.2881,0.6618,0.05,0.8429930958904109,0.8425,2.0999999999999988,81,residential_dense,pvc,34,72.8,33.9,18.65,2,28,ACUTE
129,509,0.2789041095890411,0.09767402739726028,0.1791,0.1791,0.09180586301369864,0.1035,0.2493,0.6391975890410958,2.2568,0.09767402739726028,0.06245139726027397,0.17527687671232875,0.2949,0.6551,0.05,0.8426559452054794,0.8417,0.8000000000000085,105,residential_dense,pvc,34,72.8,38.9,18.38,2,29,ACUTE
130,585,0.32054794520547947,0.1378472876712329,0.2438,0.2438,0.08997046575342466,0.1245,0.2526,0.6738957808219178,2.6858,0.1378472876712329,0.09331413698630138,0.0667438904109589,0.05,0.4345,0.5155,0.8428021917808219,0.84,-1.3000000000000074,111,residential_dense,clay,20,67.2,63.2,17.8,2,30,ACUTE
131,14,0.007671232876712329,0.1370664109589041,0.2626,0.2626,0.09693534246575343,0.0551,0.2518,0.44874915068493154,1.9397,0.1370664109589041,0.061510684931506854,0.17725583561643835,0.05,0.9,0.05,0.8422447123287672,0.8456,0.49999999999999994,8,residential_light,clay,21,66.56,59.4,19.86,2,31,SAFE
132,119,0.0652054794520548,0.14743282191780824,0.254,0.254,0.09725068493150685,0.0686,0.2805,0.50656,1.747,0.14743282191780824,0.07495534246575342,0.06994553424657535,0.05,0.8789,0.0711,0.8422210958904109,0.8445,1.300000000000001,39,industrial,hdpe,25,88.0,51.2,18.97,2,32,MODERATE
133,5,0.0027397260273972603,0.09921594520547945,0.1761,0.1761,0.06507161643835617,0.078,0.1406,0.3901059726027397,1.505,0.09921594520547945,0.03888684931506849,0.07912389041095891,0.05,0.6115,0.3384,0.8447956712328767,0.8438,0.5,3,residential_light,pvc,27,78.4,49.8,20.43,2,33,SAFE
134,452,0.24767123287671233,0.08298816438356164,0.213,0.213,0.06893506849315069,0.1297,0.2524,0.6356618630136986,2.3203,0.08298816438356164,0.05362197260273973,0.07531057534246575,0.2362,0.5759,0.1879,0.8444863561643835,0.8396,1.9,98,industrial,pvc,17,86.4,73.8,18.59,2,34,ACUTE
135,3,0.0016438356164383563,0.0793790684931507,0.1525,0.1525,0.06881912328767123,0.0787,0.1272,0.3222298630136986,0.9603,0.0793790684931507,0.02569676712328767,0.2233552876712329,0.3167,0.6333,0.05,0.8444934794520548,0.8437,-0.09999999999999992,1,residential_light,hdpe,17,95.04,67.6,20.28,2,35,SAFE
136,8,0.004383561643835616,0.1330763287671233,0.2379,0.2379,0.09283019178082191,0.0664,0.2585,0.3919731506849315,1.3974,0.1330763287671233,0.05229238356164383,0.17981342465753425,0.0698,0.8801,0.05,0.8425749589041096,0.8447,1.2000000000000004,8,residential_light,pvc,22,82.4,60.6,16.96,2,36,SAFE
137,0,0.0,0.05041090410958904,0.1083,0.1083,0.07508498630136987,0.0754,0.1581,0.14271424657534248,0.5139,0.05041090410958904,0.007309643835616438,0.45732263013698626,0.4264,0.5236,0.05,0.8439935342465753,0.844,0.0,0,green_space,pvc,18,85.6,69.6,16.37,2,37,SAFE
138,0,0.0,0.0647082191780822,0.1062,0.1062,0.07234739726027396,0.0622,0.0981,0.1450391780821918,0.5611,0.0647082191780822,0.009405808219178084,0.27979561643835615,0.4081,0.5419,0.05,0.8442107945205479,0.845,0.0,0,green_space,pvc,28,77.6,48.2,16.59,2,38,SAFE
139,7,0.0038356164383561643,0.08362624657534246,0.1516,0.1516,0.060584164383561644,0.0756,0.1205,0.3894138082191781,1.3585,0.08362624657534246,0.0328374794520548,0.08292980821917809,0.1629,0.6203,0.2167,0.8451534246575342,0.844,0.5000000000000001,5,residential_light,concrete,29,92.16,52.5,13.9,2,39,SAFE
140,75,0.0410958904109589,0.12576454794520547,0.2465,0.2465,0.07792635616438356,0.1343,0.1801,0.521317205479452,1.9405,0.12576454794520547,0.06575002739726027,0.07394641095890411,0.05,0.4435,0.5065,0.843765205479452,0.8393,-1.4000000000000012,9,residential_dense,concrete,21,99.84,66.8,15.06,2,40,ACUTE
141,28,0.015342465753424657,0.08339682191780821,0.2044,0.2044,0.07615156164383562,0.1253,0.1867,0.467268,1.6044,0.08339682191780821,0.03871117808219179,0.2603828493150685,0.2715,0.6784,0.05,0.8439067397260274,0.84,0.5000000000000008,8,industrial,pvc,2,98.4,93.9,16.21,2,41,SAFE
142,0,0.0,0.05585068493150685,0.1449,0.1449,0.08267967123287671,0.0917,0.1617,0.1213563287671233,0.4861,0.05585068493150685,0.006788328767123287,0.47254465753424657,0.4294,0.5206,0.05,0.8433852602739726,0.8427,0.0,0,green_space,hdpe,16,95.92,71.2,13.63,2,42,SAFE
143,7,0.0038356164383561643,0.13778082191780822,0.265,0.265,0.1063490410958904,0.0724,0.2496,0.4069760547945206,1.6264,0.13778082191780822,0.05665419178082192,0.38218301369863017,0.05,0.9,0.05,0.841490794520548,0.8442,0.2,5,residential_light,clay,8,74.88,83.6,15.88,2,43,SAFE
144,700,0.3835616438356164,0.13603238356164382,0.2928,0.2928,0.1021374794520548,0.1043,0.4179,0.7288186849315068,2.9128,0.13603238356164382,0.09900471232876713,0.0766997808219178,0.0576,0.5451,0.3973,0.8418301369863013,0.8417,0.699999999999996,150,industrial,clay,25,64.0,52.8,16.36,2,44,ACUTE
145,0,0.0,0.079148,0.1712,0.1712,0.07562936986301369,0.0947,0.1058,0.11612564383561645,0.4765,0.079148,0.009166465753424658,0.18041769863013699,0.3626,0.5002,0.1372,0.843949095890411,0.8424,0.0,0,green_space,concrete,33,88.32,36.0,17.06,2,45,SAFE
146,472,0.2586301369863014,0.09132263013698631,0.1642,0.1642,0.0733003287671233,0.0724,0.2262,0.6319829589041096,2.1458,0.09132263013698631,0.057929260273972605,0.07305490410958904,0.1974,0.5486,0.254,0.844135506849315,0.8442,-0.39999999999999664,100,industrial,pvc,25,80.0,56.1,14.88,2,46,ACUTE
147,284,0.15561643835616437,0.12070832876712329,0.2287,0.2287,0.09304920547945204,0.0832,0.2216,0.5680359452054795,2.158,0.12070832876712329,0.06864619178082192,0.07964849315068492,0.1546,0.7954,0.05,0.8425573698630138,0.8433,1.5000000000000027,74,industrial,hdpe,26,87.12,53.2,14.27,2,47,ACUTE
148,5,0.0027397260273972603,0.08195413698630137,0.1515,0.1515,0.049825041095890414,0.0759,0.1216,0.40386038356164383,1.4974,0.08195413698630137,0.03307545205479452,0.04781791780821918,0.1039,0.4972,0.3989,0.8460136438356164,0.8439,0.5000000000000001,3,residential_dense,concrete,19,101.76,61.3,15.25,2,48,SAFE
149,0,0.0,0.07680334246575342,0.1974,0.1974,0.09805194520547944,0.1166,0.1921,0.11804109589041097,0.452,0.07680334246575342,0.009128657534246576,0.5662898630136987,0.4119,0.5381,0.05,0.8421556712328767,0.8407,0.0,0,green_space,pvc,9,92.8,81.6,13.97,2,49,SAFE
150,1,0.000547945205479452,0.13571249315068493,0.259,0.259,0.09485660273972603,0.0835,0.1894,0.30016586301369863,1.1193,0.13571249315068493,0.04036547945205479,0.23779019178082192,0.162,0.788,0.05,0.8424123287671232,0.8433,-1.41191437668351e-17,1,residential_light,cast_iron,20,117.6,68.1,10.3,3,0,SAFE
151,0,0.0,0.11527320547945206,0.1893,0.1893,0.11868591780821917,0.1072,0.1843,0.09867961643835617,0.3354,0.11527320547945206,0.011456164383561644,0.5222157808219178,0.3892,0.5608,0.05,0.8405044383561644,0.8414,0.0,0,green_space,concrete,12,108.48,75.8,10.44,3,1,SAFE
152,0,0.0,0.16068624657534247,0.3,0.3,0.1058452602739726,0.1032,0.197,0.1766085479452055,0.6349,0.16068624657534247,0.02854509589041096,0.22967534246575344,0.2405,0.7095,0.05,0.8415315616438357,0.8417,0.0,0,green_space,clay,31,60.16,40.6,10.0,3,2,SAFE
153,218,0.11945205479452055,0.15500312328767124,0.2706,0.2706,0.11586821917808218,0.0767,0.4153,0.549119890410959,2.1857,0.15500312328767124,0.08533134246575343,0.14261112328767125,0.05,0.9,0.05,0.8407317260273972,0.8439,-0.20000000000000306,48,industrial,concrete,32,89.28,42.3,11.99,3,3,ACUTE
154,4,0.002191780821917808,0.09943873972602739,0.2219,0.2219,0.0641130410958904,0.0945,0.1619,0.3925084383561644,1.2302,0.09943873972602739,0.03895545205479452,0.07636180821917808,0.05,0.6118,0.3382,0.8448710136986302,0.8424,0.30000000000000004,2,residential_light,concrete,30,91.2,50.9,13.47,3,4,SAFE
155,4,0.002191780821917808,0.07807287671232876,0.1345,0.1345,0.07984361643835616,0.0826,0.1564,0.25673347945205477,1.0059,0.07807287671232876,0.02013917808219178,0.4314579726027397,0.349,0.601,0.05,0.8436129863013698,0.8434,0.1000000000000001,2,residential_light,concrete,3,117.12,92.0,14.0,3,5,SAFE
